job_title,job_description,data_listed,location,salary
Clinical Research Manager,"UQ Child Health Research Centre 
Established in 2015, the UQ Child Health Research Centre (UQ-CHRC) brings together some of UQ’s leading researchers to tackle global challenges in child and adolescent health. With research in nutrition and growth, respiratory disease, allied health, environmental health, burns, infectious diseases, cerebral palsy, rehabilitation and child and youth mental health and more, the centre is making a difference to the health of children everywhere.
The UQ-CHRC is co-located with research centres from Children’s Health Queensland and Queensland University of Technology (QUT) in the recently completed Centre for Children’s Health Research CCHR), a $134 million purpose-built research facility adjacent to the Queensland Children’s Hospital.
Information relating to the activities of CHRC may be found at https://child-health-research.centre.uq.edu.au/
About This Opportunity
A newly-created and highly regarded opportunity exists to provide leadership in the conduct of clinical research and clinical trials to physicians, scientists, clinical staff and students of the Paediatric Critical Care Research Group (PCCRG) Respiratory Research Team at CHRC. This position is critical to the ongoing success and strategic growth of our research activities by providing specialist expertise in study/protocol development, ethical and legal approval, budgetary management, grant application, pilot/feasibility assessments, and recruiting and managing suitable clinical groups for interventional and non-interventional clinical research. Moreover, you will support the team to generate strong and beneficial partnerships between key internal and external stakeholders. 
This position is located at the Queensland Children's Hospital in South Brisbane.
Our Ideal Candidate
You will hold a research doctorate in a relevant discipline, partnered with at least 5 years relevant experience in the management of clinical studies. This experience will have covered the development and management of multiple clinical trials and multi-centre studies, contribution to successful research outcomes (such as publications and conference presentations), and will have allowed you to develop strong knowledge of research methodology and data management. Successful leadership of a research team is also critical, as is strong interpersonal skills to maintain relationships with a range of stakeholders. Finally, you should hold the ability to manage accurate records of project and study funds, a familiarity with electronic trial management systems, and knowledge of university legislation and operation procedures. 
It is a condition of employment for this role that you will be required to provide evidence of immunisation against certain vaccine preventable diseases. You must have ongoing unrestricted work rights in Australia to apply for this opportunity.
We value diversity and inclusion, and actively encourage applications from those who bring diversity to the University. Our Diversity and Inclusion webpage contains further information if you require additional support. Accessibility requirements and/or adjustments can be directed to recruitment@uq.edu.au.
What We Can Offer
This is a full-time, fixed term position until 31 December 2020 at HEW level 9. The base salary will be in the range $115,243 - $121,952, plus superannuation entitlements.
You will be able to take advantage of salary sacrificing options, recreation leave loading (of 17.5%), discounted private health insurance, cheap parking, development programs and many other benefits.
For further information, please review The University of Queensland's Enterprise Bargaining Agreement 2018-2021.
Position Description
 509499_Clinical Research Manager CHRC_PD.pdf
Questions?
To discuss this role please contact Dr Mark Bowles, Centre Manager.
For application queries, please contact recruitment@uq.edu.au stating the job number in the subject line.
Want to Apply?
To submit an application for this role, use the apply button. All applicants must supply the following documents:

Cover letter addressing key selection criteria
Resume

To satisfy pre-requisite questions and ensure your application can be considered in full, all candidates must apply via the UQJobs portal by the job closing deadline. Applications received via other channels including direct email will not be accepted.", '4 Feb 2020', 'Brisbane',115000.0
Fundraising Communications Writer,"About the National Breast Cancer Foundation The National Breast Cancer Foundation (NBCF) is Australia's leading national body funding game-changing breast cancer research with money raised entirely by the Australian public. Our mission is simple: stop deaths from breast cancer. How? By identifying, funding and championing world-class research – research that will help us detect tumours earlier, improve treatment outcomes and ultimately – save lives. About the role The Fundraising Communications Writer is a newly created role that will work closely with the Individual Giving and Corporate Partnership teams to develop and deliver compelling, accurate and lay-friendly content. The purpose of the role is to strengthen the retention of key supporters and upgrade the value of these supporters through the delivery of highly personalised content and communications to achieve growth in fundraising income. This will be achieved by leveraging the portfolio of breast cancer research NBCF funds to align with supporter interests and use personal stories of those impacted by breast cancer to translate the value and potential impact of the research and need for continued funding and support. Key Responsibilities The Fundraising Communications Writer is responsible for:  Writing bespoke major donor proposals to solicit income, strengthen ongoing relationships and to facilitate the acquisition of new major donors. Preparing tailored reports, proposals, case studies or promotions for specific corporate partners, to strengthen ongoing relationships and to facilitate the acquisition of new partners. Developing tailored reports, case studies or updates for bequest supporters to strengthen ongoing relationship and commitment of the bequest pipeline. Preparing reports, case studies or updates for appeal donors to communicate and translate research achievements to build greater trust, engagement and long term retention. Developing fit for purpose content for fundraising for a range of channels and audiences to strengthen ongoing engagement with NBCF amongst existing supporters, bequests, major givers, regular givers and corporate partners as well as to facilitate the acquisition of new donors and corporate partners.  Writing, proofing and editing fundraising materials such as appeal content and newsletters. Work closely with the Research team to understand the research portfolio to effectively translate and communicate research challenges and achievements Skills and experience The Fundraising Communications Writer will demonstrate the following:  Outstanding written communication skills across several platforms, with a proven ability to translate complex science/research and outcomes for lay audiences. Excellent comprehension of medical and research terminology and concepts Knowledge of fundraising principles and strategy is also highly desirable Ability to write copy/tell a story that engages a lay audience around the important purpose of fundraising. Ability to identify and develop compelling stories and write targeted, strategic communication for multiple channels. Excellent interpersonal skills with the ability to liaise with people at all levels of an organisation. Exceptional time management and organisational skills and the ability to manage several projects simultaneously often with competing priorities. Very strong attention to detail and the ability to deliver quality work to tight deadlines. Demonstrated ability to work autonomously and as part of a team, with a flexible, positive and collaborative approach.  Postgraduate qualifications in communications or related areas highly desirable.  ", '3 Feb 2020', 'Sydney',185640.0
Postdoctoral Research Associate/Fellow in Livestock Behaviour,"  About the opportunity 
  
The University of Sydney is welcoming applications for a   Postdoctoral Research Associate/Fellow  (from Level A, 6 to Level B) to join the School of Life and Environmental Sciences on a 3-year basis with the opportunity to extend this duration based on funding success. The Postdoctoral Research Associate/Fellow in Livestock Behaviour and Welfare will be key member of  the Livestock Production and Welfare team and will contribute to further research and development within the field of livestock behaviour science.  The successful candidate will engage with our livestock industry to conduct high impact research by applying expertise and developed knowledge within the field. The successful candidate will have the opportunity to use their initiative and creativity to identify areas for research, develop further research methods and extend their portfolio by collaborating, contributing and publishing their results and outputs. Although you will be primarily based in Camden, your field work will take you across the country working alongside industry.
 
For further insights into the research development and live projects taking place, follow the link below.
 Livestock Production and Welfare Group
 
Responsibilities will include:


collaborating with academic colleagues and building relationships with both internal and external contacts, in order to exchange information, form relationships for future collaborations and identify potential sources of funds and/or opportunities for further collaborations
publishing original, high impact, work and assisting with grant writing  and / or contributing to the dissemination of this research at national and international conferences, resulting in successful research outputs
planning and managing your own research activity and resolving problems, if required, to meet own / team research milestones in collaboration with others
building on our awesome teamwork environment


 
 
 About you
  
The University values courage and creativity; openness and engagement; inclusion and diversity; and respect and integrity. As such, we see the importance of recruiting talent aligned to these values and are looking for a Postdoctoral Research Associate/Fellow who has: 


a willingness to work for the success of the team
a PhD in a science-based discipline; preference for a focus on animal agriculture
a proven ability to creatively apply relevant research approaches, models, techniques and methods in the  field of animal behaviour
experience working within the field of animal behaviour science
a clear drive to succeed and develop this research area as a part of a team of experts in the industry
the ability to supervise / mentor or develop undergraduate and/or postgraduate research students
the  ability to assess and organise resource requirements and deploy effectively
expertise in collating and analysing large datasets
the ability to communicate complex information with clarity to an interdisciplinary audience
demonstrated ability to write research grants
a strong ability to write and publish research work, finalising successful research outputs


 
 
 About us
 
The School of Life and Environmental Sciences (SOLES) is a new school at the University of Sydney consisting of staff previously in the Schools of Biological Sciences and Molecular Biosciences, the Faculty of Veterinary Science, and the Faculty of Agriculture and Environment.
 
Its creation forms a major component of a broader Life, Earth, and Environmental Sciences (LEES) program of change that is designed to significantly improve the quality and efficiency of teaching. A key component of the LEES program includes a case to build new infrastructure which supports and enhances the capacity in Life, Earth and Environmental research and teaching. SOLES is divided into five research and teaching clusters each with its own chair. The Clusters include:
 
– Animal Science Cluster
– Biochemistry, Cellular, and Molecular Biology Cluster
– Ecology, Evolution and Environment Cluster
– Microbiology Cluster
– Plant Sciences Cluster
 
The school also has a Dietetics Program.How to apply For more information on the position and University, please view the position description available from the job’s listing on the University of Sydney careers website. All applications must be submitted via the University of Sydney careers website.  Visit sydney.edu.au/recruitment and search by the reference number 274/0220F to apply.  Please note: Visa sponsorship is not available for this position. Routine pre-employment probity checks will be carried out for this position.  Closing date: 11:30pm, Sunday 8 March 2020 (Sydney Time)  The University of Sydney is committed to diversity and social inclusion. Applications are encouraged from people of culturally and linguistically diverse backgrounds; equity target groups including women, people with disabilities, people who identify as LGBTIQ; and Aboriginal and Torres Strait Islander people. The University reserves the right not to proceed with any appointment.", '7 Feb 2020', 'Sydney',94000.0
Communications Coordinator,"Connect your passion with purpose About Hudson Institute By keeping the bigger picture in mind we improve the health of our society through innovative preventative approaches, treatments and devices for patients. Hudson Institute of Medical Research is a leading Australian medical research institute recognised internationally for discovery science and translational research into four key areas: reproductive health and pregnancy, infant and child health, inflammation and cancer. More than 470 scientists and students work in our world-class laboratories at the Monash Precinct with our partners Monash Health and Monash University. Our integrated research teams include clinicians and nurses who both inform research programs based on patient need and advance these discoveries back to the clinic.  Purpose Integral to the communications team and reporting to the Communications and Marketing Manager, the Communications Coordinator is a scientific/health writer responsible for delivering the communications content function supporting organisation strategy for external, internal and Precinct channels. The objectives are writing and updating digital and print content, and analytics, to grow and engage target audiences. Channels include website, social media, media, publications (Annual Report, Hudson News and partner publications) and internal newsletter. In addition, the role reports on analytics, provides event support and monitors and responds to Institute public emails, About you You will need to demonstrate the following  Tertiary qualifications and/or relevant experience in science and health writing Four+ years’ experience in a writing role Ability to complete work to brief and under pressure in a complex environment Ability to develop and execute, results-driven content that support organisational goals and objectives Ability to write quickly and accurately with a keen attention to detail Demonstrated ability to absorb complex information and convey it in a simple, digestible manner to   engage target audiences  Ability to write in both long form and for social media, shifting tone of writing as needed  Ability to identify relevant key points for audiences Ability to exercise sound judgment  High-level interpersonal skills with an ability to effectively build sustainable and successful relationships   If you have experience in science / health communications, well developed planning and organisational skills, exceptional time management and able to meet strict deadlines, then we welcome your application.  Generous salary packaging options are available and an onsite gym. Hudson Institute supports a diverse workforce, offering work life balance and ensures the health and wellbeing of staff is a priority Open until a suitable candidate is identified. Only shortlisted candidates will be contacted for interview   ", '4 Feb 2020', 'Melbourne',163800.0
Behaviour Analyst BCBA (Program Supervisor) - Lizard Sydney,"If you’re reading this ad there’s a likelihood you are working with individuals with autism and/or developmental delays and are thinking about your long term career goals. Then this next 6 minutes could show you the way...The provision of early intervention services has gone through a big change over the last couple of years, mainly due to an increase in the accessibility of behavioural support for children and their families through the roll-out of the National Disability Insurance Scheme (NDIS). As such, there is an ever-increasing need for what we do.The great news for you is that working at the Lizard Centre (part of the NEXTT Group) presents more excitement, fulfilment and opportunity for you..We are growing faster than ever, and that means not only will you enter a working environment that is fired up and passionate; you’ll also immediately be part of a team that is committed and focused on one thing: improving the lives of children with ASD/developmental delay, helping them get more out of life.We are currently on the lookout for Behaviour Analysts to join our team in our Sydney centre as a Program Supervisor.What does a Program Supervisor do?Using your skills in Behavioural Analysis, you manage all aspects of a client ABA program, from the first consultation with the family, until the child becomes an independent learner or transitions to other services.This includes:Conducting the initial consultation.Administering & compiling assessment results.Writing progress reports.Parents training on the key components of Applied Behavioural Analysis (ABA),Conducting Functional Behaviour Assessments and the development of Behaviour Intervention Plans.You ensure the highest levels of skill acquisition are reached by the child throughout the program by:Monitoring and problem solving learning difficulties through consultations, video review or real-time/remote observation of the teaching.Liaising with external agencies including childcare, schools and allied health professionalsDeveloping and maintaining relationships with all members of our client teams - colleagues, professionals and families. What makes us different from the other companies?Our Clinical Director is BCBA-D certified, providing top-tier leadership throughout the clinical group.You will work alongside talented Program Supervisors many of whom are Board Certified Behaviour Analysts (BCBA)®.As an ABA organisation we value research and evidence-based practices as critical to our clinical outcomes, and continue to engage actively in research, fulfilling the scientist-practitioner model.We train families to achieve therapy goals in the home and in the broader community.Nationally, we are a closely knit and energised professional community, providing a strong peer network as well as collaborating with the broader national and international profession.We value inclusion and collaboration as an integral part of a fulfilling working life.We provide strong career pathways and are committed to your professional growth and development.Innovation is part of our ethos. We work using a proprietary purpose-built digital platform for programming, data collection and analyses.Why do you want to work at The Lizard Centre?You love having people around you who feel the same as you; vibrant, talented people who are ever-exploring new scientific methodologies, tactic and interventions.You love collaborating and being part of a team, for example, peer supervision sessions with those that share the same long-term objective for clients.The opportunity to continually develop your skills through professional development through conference attendance and in-house workshops/seminars.You can see that there is something very special happening at the Lizard Centre and you want to be part of it, add your unique energy, talent and skill, and make a positive difference in the lives of children with ASD/developmental delay and their families.The chance to accrue BCBA/BCaBA supervised independent fieldwork hours that will keep you at the top of industry standards of excellence in practice.And you can see that by committing to building excellence at the Lizard Centre and within yourself, that there is a rewarding future with enormous potential for career growth at Lizard.Why we will want you to work at The Lizard Centre:You will have a Masters degree in Psychology, Education, or Applied Behaviour Analysis with certification as a Board Certified Behaviour Analyst® (or be working toward certification).You have a passion to work with children and/or young adults developing essential life skills.You have hands-on experience delivering and supervising ABA programs for children and young adults with ASD.You have experience conducting developmental behaviour assessments, including the VB-MAPP (Sunberg, 2008) EFL (McGreevy, 2018) and ABLLS-R (Partington, 2006).You can design and implement behaviour analytic teaching procedures, including:Discrete trial instruction.Incidental teaching.Task analysis.Experience with Precision Teaching is a plus!You have experience conducting functional assessments and design function-based behaviour support plans.You’ve had experience in supporting families with special teaching needs children.You easily work within a team environment and comply with the Professional and Ethical Compliance Code for Behaviour Analysts.You can demonstrate clear communications skills both written and verbal.You understand that we are all continuously learning, the field of ABA is dynamic and evolving and you’re open and willing to embrace this.You know how to get on with what needs to be done efficiently and effectively, to organise and prioritise tasks and work autonomously.You know how to laugh. You spend plenty of time at work, so you make it fun…and rewarding.IS IT TIME FOR A CHANGE?We understand that a Behaviour Analyst/Program Supervisor job is demanding and that collaboration and supervision is key to success in this role.We provide an environment in which you can ask for guidance, bounce ideas off, seek a new perspective. There is a team in your corner with a leader who is an expert, is pragmatic and empathetic. They are there when you need them.We expect you to ask lots of questions, ranging from practical to aspirational, to see if working in our company is the right fit for you. And we are happy to answer any and/or all of your questions; but we wanted to take a moment to give you a feel for the we are, why we are and what motivates us as an organisation. So contact Jennifer Cantwell at jcantwell@nextt.com.au to arrange a confidential conversation.The salary range is $70,000 - $90,000, depending on your experience and qualifications. Lizard are committed to your ongoing professional development and provide a comprehensive professional development package in addition to your salary* Details provided upon interview Sponsorship available.Job applications close 21 February 2020", '21 Jan 2020', 'Sydney',152880.0
Research Fellow in Distributed Systems," Special Measures Recruitment, Female and/or Aboriginal & Torres Strait Islander Peoples Only PositionPlay a pivotal role in conducting research in multiple areas: Cloud Computing and Edge/Fog computing, Internet of Things (IoT), resource management, and traffic modellingFull-time, fixed term 2 years opportunity based at RMIT City campusReport directly to Professor Zahir Tari, Discipline DirectorRemuneration at Academic Level B ($96,564 - $ 114,672) + 17% superannuationAbout us  RMIT is a multi-sector university of technology, design and enterprise with more than 91,000 students and 11,000 staff globally. RMIT offers postgraduate, undergraduate, vocational education and online programs to provide students with a variety of work-relevant pathways.  Our purpose is to offer life-changing experiences for our students and to help shape the world with research, innovation, teaching and industry engagement. With strong industry connections forged over 130 years, collaboration with industry remains integral to RMITs leadership in education, applied and innovative research, and to the development of highly skilled, globally focused graduates.CultureWhat unites us is our purpose and our values; they are at the heart of who we are, what we stand for, how we make decisions and connect with each other.  Our people make everything at the University possible. We encourage new approaches to work and learning, stimulating change to drive positive impact. RMIT exists to create transformative experiences for our students, getting them ready for life and work. You will be a part of a productive and collaborative team, who values working relationships and outcomes through open and inclusive planning, continuous information sharing and transparent work practices.Special MeasuresRMIT is committed in driving progression towards gender equality and ensuring the diversity in our organisation is balanced at every level.  Were proud members of the Science in Australia Gender Equity (SAGE) Athena SWAN Program to support gender equity and diversity in the Science, Technology, Engineering, Mathematics and Medicine (STEMM) disciplines, and its Bronze Medal recipient.  To address the under representation of women and Aboriginal & Torres Strait Islander peoples (s) in STEMM, this role will only be accepting female applicants and/or Aboriginal and Torres Strait Islander peoples(s).  The Section 12 of the Victorian Equal Opportunity Act permits the University to conduct female only recruitment in addressing the substantive imbalance of female representation in Science, Engineering and Business, IT and Logistics schools. The Racial Discrimination Act permits special measures that foster greater racial equality in the Australian community.About the College/RoleSchool of Science The School of Science provides over 45 bachelor and postgraduate programs, and undertakes world class research across the disciplines of Biosciences and Food Technology, Chemistry and Environmental Science, Physics, Mathematical Sciences, Geospatial Sciences and Computer Science (Information Technology and Software Engineering).  One of RMIT's top-performing research schools, we deliver research that addresses the 'real life questions' essential to Australia's innovation agenda. Our high-quality teaching programs inspire students to pursue careers in a range of industries including biotechnology, health, materials technology, food, geospatial and surveying, environmental science, banking and commerce, as well as computing and IT roles and research and development across a wide range of areas. The School has staff, students and facilities on both the City and Bundoora campuses, has 300 staff, 450 higher degree research students, over 3800 coursework students and an annual budget of $140 million  Details relating to the School can be found at www.rmit.edu.au/about/our-education/academic-schools/science/As a Research Fellow in Distributed Systems you will:Work independently as well as collaboratively with the team in contributing to quality research publications in high impact journals and developing new research initiativesContribute to preparing and submitting competitive research grant proposals (ARC Discovery/Linkage grants, Victorian industry grants)Collaborate with multidisciplinary researchers focusing on areas of Distributed Systems (e.g. Cloud, Edge/Fog, IoTContribute your time to mentor, train & supervise Higher Degree Research students as part of your coursework teaching activitiesAbout YouAs a Special Measures female and/or Aboriginal & Torres Strait Islander peoples applicant, you will have:Strong capabilities in programming, systems, mathematics, simulation, and machine learning are essentialEmerging track record in producing and delivery high quality research outputs in high impact journals in the areas of Distributed Systems (e.g. Cloud, Edge/Fog, IoT) as well as strong industry linkages in securing competitive research funding and development of new research initiativesCapability to communicate and present research findings, concepts and knowledge with sound problem-solving and analytical skillsAbility to manage and plan time effectively and efficiently to conduct innovative research independently and collaboratively across multi-disciplinary team, industry and governmentPossesses an excellent written and verbal communication skills with the passion and commitment to build strong relationships across all levels of professional staff within the organisationAbility to supervise and mentor graduate and undergraduate studentsQualificationsThis position requires PhD in Computer Science or equivalent in relevant field.  Note: Appointment to this position is subject to passing a Working with Children check and special measuresBring your whole self to workWe are better for our diversity. When we listen to those who are different to us or challenge us, we grow stronger together. When we feel like we belong, we can achieve so much more. We respect each other, embrace our differences and build a sense of belonging in our team and beyond.  Were proud to share with you some of our wins:RMIT University is an Athena SWAN member with Bronze Award accreditation and the College of Science, Engineering and Health is central to driving improvements in gender equality, diversity and inclusion, particularly in the Science, Technology, Engineering, Mathematics and Medicine (STEMM) disciplines.We placed 11th in the 2019 Talent Board APAC Candidate Experience Awards.RMIT was placed 10th in the 2019 Randstad Employer Brand Research Awards, up five spots from 2018.We were named as an Employer of Choice for Gender Equality by the Workplace Gender Equality Agency in 2019.We achieved Gold Employer status for LGBTIQ inclusion in the Australian Workplace Equality Index (AWEI) in 2018 and now in 2019.We were recognised as a top five employer in 2018 for workplace accessibility with the Australian Network on Disability.The launch of our second Reconciliation Plan, Dhumbah Goorowa- a “commitment to share” - an important step in our reconciliation journey.To Apply, please submit your CV and cover letter outlining your interest in this role. Candidates are requested to separately address the key selection criteria outlined in the position description. For further information please contact Professor Zahir Tari at zahir.tari@rmit.edu.au using job reference number 585599.   PD - 585599 - Research Fellow in Distributed Systems.pdf  Applications close Tuesday 10th March 2020.  In assessing merit, RMIT accommodates an emerging contemporary approach to work and career and will recognise achievement relative to opportunity. In your application, we encourage you to comment on your achievement relative to opportunity.  We are also happy to adjust the recruitment process for your accessibility requirements. Please email talentsupport@rmit.edu.au or contact Crystal on + 61399259123 with your request(s).  RMIT is an equal opportunity employer committed to being a child safe organisation. We are dedicated to attracting, retaining and developing our people regardless of gender identity, ethnicity, sexual orientation, disability and age. Applications are encouraged from all sectors of the community and we strongly encourage applications from the Aboriginal and/or Torres Strait Islander community.", '11 Feb 2020', 'Melbourne',96564.0
Procurement Advisor," The OpportunityDo you have previous experience in Procurement while working with government policy and procedures?Do you have excellent stakeholder management and problem solving skills?Join CSIRO - Australia’s premier science & technology research organisation! The Position The Strategic Procurement team is seeking to engage a Procurement Advisor with procurement, stakeholder management, negotiation and organisational skills. In this role, your key interactions will be with internal CSIRO business units, external stakeholders and suppliers and government agencies. You will support Strategic Procurement section and will be primarily performing procurement, reporting and administration activities. To be successful in this role, you will be required to have good stakeholder management, organisational, and problem-solving skills. Your strong customer focus, excellent communication and interpersonal skills will compliment your working knowledge of government procurement policies and how they apply to a Corporate Commonwealth Entity (CCE). Your duties will include:Work independently and have the capability to identify and implement improvement opportunities. Use sound problem solving skills and sound judgement to ensure consistent decision making in accordance with government and CSIRO policy. Undertake a range of procurement and administration tasks Support staff and assist the team with meeting objectives by undertaking routine and adhoc reporting and administrative tasks. Recommend improvements to systems and procedures and implement any approved changes. Other responsibilities as specified in detail in the Position description.  Location: Canberra, ACTSalary: AU$63k - AU$80k plus up to 15.4% superannuationTenure: IndefiniteReference: 64896To be considered you will need:1. Working experience in supporting government policy and procedures.  2. Business and service improvement oriented - identifies improvements to current processes and communicates alternative and improved practices to support CSIRO’s position as a Commonwealth Agency.  For full details about this role please view the Position Description.  Eligibility The successful applicant will be required to obtain and provide a National Police Check or equivalent.  Flexible Working Arrangements We work flexibly at CSIRO, offering a range of options for how, when and where you work. Talk to us about how this role could be flexible for you. Balance  Diversity and Inclusion We are working hard to recruit diverse people and ensure that all our people feel supported to do their best work and feel empowered to let their ideas flourish.  Diversity and Inclusion Strategy  We are committed to the safety and wellbeing of all children and young people.  About CSIRO At CSIRO, Australia's national science agency, we solve the greatest challenges through innovative science and technology.  Join us and start creating tomorrow today!  How to Apply Please apply on-line and provide a cover letter and CV that best demonstrate your motivation and ability to meet the requirments of this role.  Applications Close Friday 14 February 2020, 11:00 pm AEDT. ", '30 Jan 2020', 'ACT',63000.0
Research Officer / Senior Research Officer,"Classification: ANU Officer 5/6/7 (Research)Salary package: $71,878 - $92,957 per annum plus superannuation
Term: Part time, Fixed term (12 months)
Position overview
The ANU College of Science (CoS) comprises: the Research School of Astronomy and Astrophysics, the Research School of Biology, the Research School of Chemistry, the Research School of Earth Science, the Fenner School of Environment and Society, the Mathematical Sciences Institute, the Research School of Physics and Engineering, and the Centre for the Public Awareness of Science.  Staff and students within the ANU College of Science conduct research and delivers a research-led education program that encompasses the entire breadth of the sciences, supported by extensive international networks and by world-class facilities.  The College has a strong tradition of research excellence that has fostered distinguished Nobel Laureates and Kyoto Prize winners and that trains scientific leaders in disciplines in which the ANU is consistently ranked in the top twenty in the world.
The Research Officer works closely with the lead researcher as part of the research team, assisting with maintenance of instruments predominantly Forest Spectroscope, Phenomic and Environmental Sensor Array and Cosmic Ray sensors (http://wald.anu.edu.au/measurement-technology/) for research undertaken by the Centre for Water and Landscape Dynamics. The Research Officer provides high level support to the research team including support aspects of allocated research activities.
We are currently seeking a part time research officer at the ANU Officer 5/6 (Research) level for the Centre for Water and Landscape Dynamics team. We may also consider application with a higher relevant skills set at the ANU Officer 7 (Research) Level. 
For further information about the role, please contact Professor Albert van Dijk, E: albert.vandijk@anu.edu.au
Closing date: 12 February 2020
Position description: Research Officer and Senior Research Officer.pdf
ANU values diversity and inclusion and is committed to providing equal employment opportunities to those of all backgrounds and identities. For more information about staff equity at ANU, visit https://services.anu.edu.au/human-resources/respect-inclusion
Application information
In order to apply for this role please make sure that you upload the following documents:

A statement addressing each the selection criteria, paying special attention to the specific skills required.
A current curriculum vitae (CV) which includes the names and contact details of at least three referees (preferably including a current or previous supervisor). If your CV does not include referees you can complete these online when prompted in the application form.
Other documents, if required.

Applications which do not address the selection criteria may not be considered for the position.
Please note: The successful applicant must have rights to live and work in this country.
 ", '14 Jan 2020', 'ACT',155064.0
Lecturer/Senior Lecturer/Associate Professor - Multiple Positions,"Classification: Academic Level B (Lecturer), Level C (Senior Lecturer), and Level D (Associate Professor)Salary package: $99,809 - $152,124 per annum plus 17% superannuationTerms: Full time, Tenure track (negotiable)
Join our school during an exciting time of growth, and be a part of a vibrant and diverse community that prides itself on solving “wicked problems” in collaboration with the best minds in the world across a broad range of disciplines. We take pride in pursuing our fundamental mission – discovery and making knowledge matter – to the very highest quality.

We offer excellent employer superannuation contributions, paid vacation leave and on campus childcare facilities.
We provide support networks and mentoring program for early career academics.
We welcome and develop a diversity of backgrounds, experiences and ideas and encourage applications from individuals who may have had non-traditional career paths, who may have taken a career break or who have achieved excellence in careers outside of academia.

College & School Overview
The ANU College of Engineering and Computer Science (CECS) is dedicated to contributing to The Australian National University’s reputation for excellence in research and research-led education, bringing together expertise across a range of areas to reimagine the role of engineering and computing for future generations. CECS is a diverse and vibrant community dedicated to discovery and to making knowledge matter. Our academics and students are engaged in ground-breaking, cutting-edge research, in exciting areas such as renewable energy, robotics, telecommunications, biomaterials, human-machine interaction, and artificial intelligence.
The Research School of Computer Science is one of two founding units within the ANU College of Engineering and Computer Science (CECS). We believe in the power of computing technologies to help solve diverse problems and transform industries. We contribute to computing as a discipline by creating new technologies, advancing the underpinning science and engineering , and by working across discipline boundaries to advance their application. Our education and research programs combine knowledge and understanding of computer science and technology with experiential learning for skills development. We aspire to equip all students at the ANU with the ability to apply computational tools within their chosen field. Our graduates have the curiosity, knowledge and skills to articulate and solve problems that are yet to be encountered using technology that is yet to be developed.
Position Overview
We seek applicants who have the potential and deep commitment to help define the future of their discipline. You will have the opportunity to present a vision for your research and education, and their importance to the future of computer science. Applications are particularly invited from researchers in computer science whose interests align with or complement existing strengths of the School, whose breadth of vision reaches across traditional discipline silos, and whose record includes strong links with external organisations and industry (where appropriate).
There are currently several positions available at Associate Professor (Level D),Senior Lecturer (Level C) and Lecturer (Level B) which are ongoing (tenured) or tenure track depending on the skills and experience of the successful candidates. Successful candidates will be offered individualised attention and be part of a culture with a strong sense of community to define their own research agendas, apply for competitive funding, build a research team, and develop their own laboratory facilities where appropriate. These positions come with a yearly budget to cover visitors and conference travel as well as significant start-ups funds to attract the very best applicants.
For further information please contact Professor Tony Hosking, Computer Science Director, E: director.rscs@anu.edu.au
Closing date: 1 April 2020
Position description: Lecturer_Senior Lecturer_Associate Professor.pdf
The Australian National University provides attractive benefits and excellent support to maintain a healthy work/life balance and offers generous remuneration benefits, including four weeks paid vacation per year plus additional leave for the Christmas close down period, assistance with relocation expenses and 17% employer contribution to superannuation. Generous parental leave, the possibility of flexible and part time working arrangements, a parental and aged care support program, dual career hire programs, ANU school holiday programs, and childcare facilities on campus are also available. ANU has a dual career hiring process in place for candidates with partners who may also be looking for an academic job.
ANU values diversity and inclusion and is committed to providing equal employment opportunities to those of all backgrounds and identities. For more information about staff equity at ANU, visit https://services.anu.edu.au/human-resources/respect-inclusion
Application information
Applicants must apply online via the ANU recruitment portal and should upload the following separate documents. Guidelines on completing your application can be found in the candidate information booklet:

A detailed curriculum vitae including a track record of impact;
A concise response to the Selection Criteria correlating to the classification level of your interest (Level B, C, or D);
A research vision statement, which explains how your research agenda would fit in with, and/or complement the work currently undertaken within the School (max 3 pages);
An education vision statement, which explains how you would contribute to the re-imagining of computer science education, and complement and contribute to the School’s current programs (max 1 page);
The names and contact details of referees, the number of referees depending on classification level of interest (three for Level B & C, and four for Level D, preferably including a current or previous supervisor, and at least two international referees of high standing with whom you have not worked directly).

Applications which do not address the selection criteria may not be considered for the position. 
This will be a rolling recruitment round, applications will be reviewed by the committee on a monthly basis and updates provided to candidates at this time.", '2 Feb 2020', 'ACT',216216.0
Machine Learning / Computer Vision Engineer - Sydney/Melbourne - Work from home,"About the companyOne of Australia’s most exciting start-ups based across Sydney & Melbourne. High calibre investment has seen huge growth across the company with expertise focusing in machine learning and computer vision.About the roleA Machine Learning / Computer Vision Engineer will be building new products using a wide variety of systems. This will involve new research, from the outset to implementation and delivery across a range of clients. The team is built up of Engineers who are very tech-driven, clever, innovative and thrive off solving problems. Extra details of the project/products can be discussed in an initial call. The Engineer needs to be invested in not just the technology but the business vision/ideas.RequirementsMachine Learning / Computer VisionPyTorch, ArmACL, TVM, OpenCVPython is a must – C/C++ would be doableLinux / ARM architecturesDeveloping with AlgorithmsBenefits Work form home up to 4 days a weekShare Options (The client are only interested in someone who is looking for long term)This role can be based across Sydney or Melbourne. To apply please send your CV to Louis Whelan by clicking the 'Apply Now' button below. (Reference Number )AustCorp provides equal employment opportunities (EEO) to all employees and applicants for employment in accordance with federal and state laws.  ", '5 Feb 2020', 'Melbourne',120000.0
